Address,LAT,LON
"12221 Holbrook Dr, Hudson, FL, 34667",28.3340249,-82.66927199999999
"13525 Bartram Park Blvd, Jacksonville, FL, 32258",30.12878139999999,-81.53475159999999
"2535 Jammes Rd, Jacksonville, FL, 32210",30.2727032,-81.7464401
"2056 NW 55th Blvd, Gainesville, FL, 32653",29.70572469999999,-82.35039259999999
"1874 Harmon Ave, Winter Park, FL, 32789",28.5857311,-81.3741057
"2760 Mayport Rd, Jacksonville, FL, 32233",30.3651251,-81.4120361
"14609 Banyan Bluff Dr, Tampa, FL, 33613",28.0816104,-82.4349249
"6135 Newton Woods Dr, West Palm Beach, FL, 33417",26.6934228,-80.1379517
"811 Rosery Rd NW, Largo, FL, 33770",27.9272134,-82.7964298
"6061 Boca Colony Dr, Boca Raton, FL, 33433",26.3489469,-80.13808259999999
"3239 Justina Rd, Jacksonville, FL, 32277",30.3578736,-81.6006762
"11444 137th St, Largo, FL, 33774",27.8770363,-82.8285501
"8440 Sherman Cir N, Miramar, FL, 33025",25.9918564,-80.2565256
"7400 SW 13th Rd, Gainesville, FL, 32607",29.6405731,-82.4180208
"335 N State Rd 7, Plantation, FL, 33317",26.123682,-80.2026138
"3514 Chiquita Blvd S, Cape Coral, FL, 33914",26.5871609,-82.008208
"1121 Druid Rd, Clearwater, FL, 33756",27.9560678,-82.790324
"524 W Tharpe St, Tallahassee, FL, 32303",30.4648165,-84.2884646
"2010 Jennifer Dr, Davenport, FL, 33837",28.2313308,-81.6426147
"4142 Cocoplum Cir, Coconut Creek, FL, 33063",26.2720107,-80.1892501
"3660 E Bay Dr, Largo, FL, 33771",27.918481,-82.7492145
"1542 Arcadia Dr, Jacksonville, FL, 32207",30.2667333,-81.6461456
"4970 SW 124th Ave, Miramar, FL, 33027",25.9631212,-80.3118224
"10598 Cordgrass Ln, Jacksonville, FL, 32258",30.1751068,-81.55263029999999
"1591 Lane Ave S, Jacksonville, FL, 32210",30.2909283,-81.7541961
"5401 Wiles Rd, Coconut Creek , FL, 33073",26.2864162,-80.19822909999999
"5215 Millenia Blvd, Orlando, FL, 32839",28.4742828,-81.4436923
"100 Powell Blvd, Daytona Beach, FL, 32114",29.1986253,-81.088228
"12221 E Colonial Dr, Orlando, FL, 32826",28.5675479,-81.19722630000001
"8300 NE 1st Pl, Miami, FL, 33138",25.8517823,-80.1941751
"3890 Greenway Dr, Sarasota, FL, 34232",27.3363784,-82.49086489999999
"2100 W Oak Ridge Rd, Orlando, FL, 32809",28.4715988,-81.40694909999999
"801 Rich Dr, Palm Springs, FL, 33406",26.6480603,-80.1064555
"200 N Starcrest Dr, Clearwater, FL, 33765",27.9639276,-82.748937
"1900 S Treasure Dr, North Bay Village, FL, 33141",25.8445403,-80.14561119999999
"10901 Brighton Bay Blvd NE, St. Petersburg, FL, 33716",27.8730326,-82.6227875
"4315 Talon Loop, Lakeland, FL, 33812",27.969871,-81.877425
"7132 Colony Club Dr, Lake Worth, FL, 33463",26.5689028,-80.11180019999999
"12001 Avalon Lake Dr, Orlando, FL, 32828",28.5103254,-81.1553356
"5500 Broken Sound Blvd NW, Boca Raton, FL, 33487",26.3972489,-80.109706
"1401 Grande Blvd, Kissimmee, FL, 34743",28.3052093,-81.3598781
"7826 Crosswater Trail, Windermere, FL, 34786",28.4486188,-81.564486
"540 Trinity Ln N, St Petersburg, FL, 33716",27.8813936,-82.65807130000002
"13809 Heron Wood Ln, Fort Myers, FL, 33919",26.5485349,-81.8881803
"13805 Emerson Street, Palm Beach Gardens, FL, 33418",26.8791797,-80.11615139999999
"8599 A C Skinner Pkwy, Jacksonville, FL, 32256",30.2482638,-81.5613137
"9800 Sanctuary Approach Rd, Orlando, FL, 32832",28.3584388,-81.2401805
"741 Saxon Blvd, Orange City, FL, 32763",28.9144661,-81.2976448
"8760 Nw 4th St, Plantation, FL, 33324",26.1243996,-80.26453939999999
"8445 Gardens Cir, Sarasota, FL, 34243",27.3893455,-82.4896335
"6226 Barnes Rd S, Jacksonville, FL, 32216",30.2693989,-81.5990953
"4001 N Taggart Cay, Sarasota, FL, 34233",27.2950514,-82.4823828
"1408 N Orange Ave, Green Cove Springs, FL, 32043",30.0092999,-81.6958394
"4051 Regata Way, Fort Myers, FL, 33916",26.6112541,-81.8285842
"9700 Panama City Beach Pkwy, Panama City Beach, FL, 32407",30.1931952,-85.7977344
"16554 Cagan Crossing Blvd, Clermont, FL, 34715",28.3538153,-81.67973479999999
"12806 Madison Pointe Cir, Orlando, FL, 32821",28.3823208,-81.4886099
"3114 Terry Brook Dr, Winter Park, FL, 32792",28.5816744,-81.3052118
"1317 Tomoka Town Ctr Dr, Daytona Beach, FL, 32117",29.2160069,-81.0929271
"3230 SW Archer Rd, Gainesville, FL, 32608",29.6297447,-82.3718444
"12016 NE 16th Ave, Miami, FL, 33161",25.8868055,-80.1662954
"1170 NW 11th St, Miami, FL, 33136",25.7835337,-80.2139011
"380 Burbank Ave, Ponte Vedra, FL, 32081",30.1074401,-81.4467392
"693 Wymore Rd, Altamonte Springs, FL, 32714",28.6493145,-81.3897733
"151 7th St S, St Petersburg, FL, 33701",27.7699251,-82.643681
"1512 E 12th Ave, Tampa, FL, 33605",27.9641249,-82.44157059999999
"2580 Wild Pines Ln, Naples, FL, 34112",26.1368766,-81.77340439999999
"215 SE 8th Ave, Fort Lauderdale, FL, 33301",26.1204516,-80.1357927
"1720 NW 3rd Terrace, Florida City, FL, 33034",25.4530799,-80.5000372
"601 NW 82nd Ave, Plantation, FL, 33324",26.1283149,-80.2602117
"1000 Ketner St, Davenport, FL, 33897",28.3445152,-81.66584449999999
"4830 NW 43rd St, Gainesville, FL, 32606",29.6988633,-82.3895737
"619 Arbor Station Ln, Tallahassee, FL, 32312",30.4809462,-84.2896777
"11400 Whistlers Cove Blvd, Naples, FL, 34113",26.0786504,-81.7202355
"1340 S Dixie Hwy, Coral Gables, FL, 33146",25.7128702,-80.27836409999999
"5000 Kernan Blvd S, Jacksonville, FL, 32224",30.25476729999999,-81.49952789999999
"4000 Forest Hill Blvd, Palm Springs, FL, 33406",26.6494305,-80.1055174
"2405 Stanford Rd, Panama City, FL, 32405",30.1919468,-85.6772369
"10600 Bloomfield Dr, Orlando, FL, 32825",28.5485609,-81.2295063
"15005 Michelangelo Blvd, Delray Beach, FL, 33446",26.4520115,-80.1579036
"2000 SW 16th St, Gainesville, FL, 32608",29.6341409,-82.3438963
"6720 15th St E, Sarasota, FL, 34243",27.4213056,-82.5493565
"2351 N Williamson Blvd, Daytona Beach, FL, 32117",29.2452051,-81.1027038
"2680 N Orange Ave, Orlando, FL, 32804",28.575669,-81.3731353
"15900 SW 95th Ave, Miami, FL, 33157",25.6189831,-80.34671329999999
"2590 Greenhill Way, Oviedo, FL, 32765",28.6255039,-81.2109157
"16185 NW 64th Ave, Hialeah, FL, 33014",25.9199344,-80.3047708
"1400 W Donegan Ave, Kissimmee, FL, 34741",28.3180292,-81.4193133
"725 N Indiana Ave, Englewood, FL, 34223",26.9765243,-82.35506409999999
"16480 SW 137th Ave, Miami, FL, 33177",25.6140868,-80.4156125
"541 Oak Reserve Ln, Winter Park, FL, 32792",28.607283,-81.2983328
"3817 NW Mediterranean Ln, Jensen Beach, FL, 34957",27.2501816,-80.2798679
"3450 Palencia Dr, Tampa, FL, 33618",28.0887567,-82.499661
"6421 Conroy Rd, Orlando, FL, 32835",28.4941721,-81.4698224
"5205 Congress Ave, Boca Raton, FL, 33487",26.3974026,-80.1032121
"1171 Lane Ave S, Jacksonville, FL, 32205",30.30350859999999,-81.7506926
"3801 Mission Trace Blvd, Tallahassee, FL, 32303",30.4873553,-84.3458668
"1444 NW 14th Ave, Miami, FL, 33125",25.7885402,-80.2195404
"33 E Camino Real, Boca Raton, FL, 33432",26.3411634,-80.0884243
"24001 Madaca Ln, Port Charlotte, FL, 33954",27.0238483,-82.0553556
"13401 Sutton Park Dr S, Jacksonville, FL, 32224",30.2575184,-81.4651248
"8855 Fontainebleau Blvd, Miami, FL, 33172",25.7738671,-80.33976179999999
"2750 Rio Vista Blvd, Palm Beach Gardens, FL, 33410",26.8272472,-80.0891116
"13300 Colony Square Dr, Orlando, FL, 32837",28.368316,-81.42287619999999
"1570 Lane Ave S, Jacksonville, FL, 32210",30.2923464,-81.7559899
"800 Spring Creek Blvd, Crestview, FL, 32536",30.7681006,-86.58767979999999
"3310 NW 91st St, Gainesville, FL, 32606",29.6831468,-82.43994099999999
"8310 Bella Grove Cir, Sarasota, FL, 34243",27.3926971,-82.51982389999999
"871 Ibis Walk Pl N, St Petersburg, FL, 33716",27.8660417,-82.6457278
"17225 Panama City Beach Pkwy, Panama City Beach, FL, 32413",30.2298749,-85.89175270000001
"3385 Creekridge Rd, Brandon, FL, 33511",27.8942178,-82.29685289999999
"7231 Maida Ln, Fort Myers, FL, 33908",26.518039,-81.88271569999999
"3303 Arden Villas Blvd, Orlando, FL, 32817",28.5957453,-81.2205571
"480 N Orange Ave, Orlando, FL, 32801",28.5487663,-81.3797712
"15100 NW 150th Ct, Alachua, FL, 32615",29.7940899,-82.5052643
"14501 Caribbean Breeze Dr, Tampa, FL, 33613",28.079209,-82.420614
"50 SW 10th St, Miami, FL, 33130",25.7639603,-80.1940546
"13275 Arbor Pointe Cir, Tampa, FL, 33617",28.0680301,-82.3984595
"5565 Connie Jean Rd, Jacksonville, FL, 32222",30.2450626,-81.8218598
"1101 NW 39th Ave, Gainesville, FL, 32609",29.6879914,-82.33641469999999
"1333 S Ocean Blvd, Pompano Beach, FL, 33062",26.2207793,-80.09147109999999
"3333 Duck Ave, Key West, FL, 33040",24.5649467,-81.7621669
"400 W Beacon Rd, Lakeland, FL, 33803",28.0182145,-81.9601345
"11128 Grande Pines Cir, Orlando, FL, 32821",28.3953096,-81.47179580000001
"622 Filmore St, Orange Park, FL, 32065",30.1500176,-81.75870189999999
"101 S Old Coachman Rd, Clearwater, FL, 33765",27.963212,-82.732354
"6881 NW 173rd Dr, Hialeah, FL, 33015",25.929985,-80.31277999999999
"7700 Pine Lakes Blvd, Port St. Lucie, FL, 34952",27.3315572,-80.31798119999999
"7730 Navarre Pkwy, Navarre, FL, 32566",30.4027082,-86.8991652
"2300 Simpson Ridge Cir, Kissimmee, FL, 34744",28.2901861,-81.3516291
"4501 71st St W, Bradenton, FL, 34210",27.4599967,-82.63179989999999
"4009 N Howard Ave, Tampa, FL, 33607",27.9747651,-82.4825943
"205 SW 75th St, Gainesville, FL, 32607",29.6495168,-82.41995930000002
"6975 Sierra Club Cir, Naples, FL, 34113",26.107832,-81.6921825
"109 W Fortune St, Tampa, FL, 33602",27.9539935,-82.46292120000001
"1100 Oakbridge Pkwy, Lakeland, FL, 33803",28.0008189,-81.9727217
"1216 SW 2nd Ave, Gainesville, FL, 32601",29.65057089999999,-82.3376214
"8343 Hogan Rd, Jacksonville, FL, 32216",30.285862,-81.58024449999999
"1200 Scenic Hwy, Pensacola, FL, 32503",30.4331111,-87.174793
"5203 Wesconnett Blvd, Jacksonville, FL, 32210",30.2511796,-81.7393865
"803 Don Quixote Ave, Orlando, FL, 32807",28.5331795,-81.3052118
"840 S Grand Hwy, Clermont, FL, 34711",28.5531721,-81.7410127
"3900 Old Sunbeam Rd, Jacksonville, FL, 32257",30.2038726,-81.6144765
"524 SW St Lucie Crescent, Stuart, FL, 34994",27.1960224,-80.25815659999999
"4150 S Kirkman Rd, Orlando, FL, 32811",28.5036646,-81.4591557
"3040 Oasis Grand Blvd, Fort Myers, FL, 33916",26.6545615,-81.8549378
"1131 Courtney Trace Dr, Brandon, FL, 33511",27.9193373,-82.3317975
"2101 Scenic Hwy, Pensacola, FL, 32503",30.435813,-87.176181
"2100 Nursery Rd, Clearwater, FL, 33764",27.9435865,-82.7476518
"250 Cherry Ridge Dr, Jacksonville, FL, 32222",30.1892429,-81.83383859999999
"1927 Sanford Cir, Sarasota, FL, 34234",27.37514,-82.53245009999999
"2166 Dunsford Terrace, Jacksonville, FL, 32207",30.2932987,-81.6409578
"6315 Westgate Dr, Orlando, FL, 32835",28.5308236,-81.4681923
"28790 Versol Dr, Bonita Springs, FL, 34135",26.3212987,-81.80368969999999
"10601 Gandy Blvd N, St Petersburg, FL, 33702",27.869037,-82.6237053
"3101 N Rocky Point Dr E, Tampa, FL, 33607",27.9719446,-82.5632997
"7790 NW 78th Ave, Tamarac, FL, 33321",26.2186946,-80.2560676
"7703 Hare Ave, Jacksonville, FL, 32211",30.3204967,-81.5771654
"9300 Marino Cir, Naples, FL, 34114",26.1318874,-81.6858092
"7261 Crossroads Garden Dr, Orlando, FL, 32821",28.3566656,-81.4855099
"106003 Overseas Hwy, Key Largo, FL, 33037",25.1667369,-80.3771086
"2701 NE 7th St, Ocala, FL, 34470",29.1940163,-82.1000608
"5400 NW 55th Blvd, Coconut Creek, FL, 33073",26.2953757,-80.1997109
"112 Essex Ave, Altamonte Springs, FL, 32701",28.6616151,-81.3779015
"2501 N Orange Blossom Trl, Orlando, FL, 32804",28.5739185,-81.4059735
"4545 Willa Creek Dr, Winter Springs, FL, 32708",28.6437533,-81.267513
"225 Sunlight Ln, Lake Mary, FL, 32746",28.78189589999999,-81.3595344
"100 W Hidden Valley Blvd, Boca Raton, FL, 33487",26.4170302,-80.079469
"8685 Baymeadows Rd E, Jacksonville, FL, 32256",30.2195242,-81.508305
"2409 S Conway Rd, Orlando, FL, 32812",28.5166668,-81.3299712
"2400 NE 65th St, Fort Lauderdale, FL, 33308",26.2083523,-80.1096187
"16001 Bayside Pointe, Fort Myers, FL, 33908",26.5068192,-81.9746178
"21 NE 22nd St, Miami, FL, 33137",25.7980846,-80.1943398
"125 N 19th Ave, Hollywood, FL, 33020",26.0118913,-80.1445593
"608 N Willow Ave, Tampa, FL, 33606",27.9492251,-82.47303339999999
"333 W Columbia Ave, Kissimmee, FL, 34741",28.3085497,-81.40694909999999
"4400 NW 6th St, Deerfield Beach, FL, 33442",26.3226985,-80.16374859999999
"3040 Aloma Ave, Winter Park, FL, 32792",28.6013277,-81.30762539999999
"5479 DeSoto Pkwy, Sarasota, FL, 34234",27.3810531,-82.5338027
"2201 N Australian Ave, West Palm Beach, FL, 33407",26.7332059,-80.06741819999999
"4950 Deep Forest Ct, Lakeland, FL, 33805",28.1057225,-81.9432521
"2301 Wellington Green Dr, Wellington, FL, 33414",26.6446464,-80.21505119999999
"3050 Toscana Ln, Margate, FL, 33063",26.2672141,-80.20495120000001
"6445 NE 7th Ave, Miami, FL, 33138",25.8357135,-80.1811857
"4652 Miramar Dr, St Petersburg, FL, 33708",27.8165861,-82.7835858
"9116 Integra Meadows Dr, Davenport, FL, 33896",28.272937,-81.6559458
"3709 San Pablo Rd S, Jacksonville, FL, 32224",30.3015263,-81.4424746
"1000 Integra Woods Boulevard, Palm Coast, FL, 32164",29.4237372,-81.20850519999999
"1447 Stone Rd, Tallahassee, FL, 32303",30.4748621,-84.3085088
"1215 SE Glenwood Dr, Stuart, FL, 34994",27.1720717,-80.2345711
"80 Fornells Way, St Augustine, FL, 32092",29.9835063,-81.52016150000001
"8085 Tumblestone Ct, Delray Beach, FL, 33446",26.4626528,-80.1728689
"3333 Central Gardens Cir, Palm Beach Gardens, FL, 33418",26.8600191,-80.1134581
"5460 Laurel Ridge Ln, Naples, FL, 34116",26.1987565,-81.7183756
"1050 Water St, Tampa, FL, 33602",27.944625,-82.450816
"5902 Memorial Hwy, Tampa, FL, 33615",27.9833256,-82.57184219999999
"60 Minorca Ave, Coral Gables, FL, 33134",25.7531358,-80.2562128
"13621 Feather Sound Cir E, Clearwater, FL, 33762",27.8963775,-82.6706682
"8450 Standish Bend Dr, Tampa, FL, 33615",27.999657,-82.57994649999999
"538 Creekwood Dr, Orlando, FL, 32809",28.4548585,-81.3810348
"420 SW 27th Ave, Fort Lauderdale, FL, 33312",26.1164951,-80.1776641
"16950 SW 93rd St, Miami, FL, 33196",25.6818375,-80.4675462
"1800 Miccosukee Commons Dr, Tallahassee, FL, 32308",30.4657704,-84.2340858
"204 Hawthorne Groves Blvd, Orlando, FL, 32835",28.5434341,-81.50683529999999
"4710 Prieto Dr, Pensacola, FL, 32506",30.407748,-87.2803287
"9455 103rd St, Jacksonville, FL, 32210",30.2494809,-81.81201039999999
"1062 NW 87th Ave, Miami, FL, 33178",25.780613,-80.33687189999999
"1201 W Pointe Villas Blvd, Winter Garden, FL, 34787",28.5469877,-81.60453389999999
"921 Paddock Club Dr, Brandon, FL, 33511",27.9243394,-82.30516569999999
"7514 Hogan Rd, Jacksonville, FL, 32216",30.2854568,-81.58065669999999
"1757 S Clyde Morris Blvd, Daytona Beach, FL, 32119",29.164129,-81.03819539999999
"2305 46th Ave W, Bradenton, FL, 34207",27.4592766,-82.5847196
"3585 SW 38th Terrace, Ocala, FL, 34474",29.1528718,-82.1880599
"2360 NW 56th Ave, Lauderhill, FL, 33313",26.1567612,-80.22642379999999
"4800 S West Shore Blvd, Tampa, FL, 33611",27.8946598,-82.52539039999999
"1303 Ocala Rd, Tallahassee, FL, 32304",30.45769889999999,-84.31551759999999
"40 Brisa Avenue, St. Augustine, FL, 32084",29.8559549,-81.3544003
"2700 Welaunee Blvd, Tallahassee, FL, 32308",30.4860856,-84.2219927
"677 NE 35th Ave, Homestead, FL, 33033",25.4767792,-80.42356649999999
"5590 Arnold Palmer Dr, Orlando, FL, 32811",28.50953,-81.45708030000002
"8335 Narcoossee Rd, Orlando, FL, 32827",28.4464011,-81.26186369999999
"2110 N Ola Ave, Tampa, FL, 33602",27.9628195,-82.4646137
"5522 Playa Way, Jacksonville, FL, 32211",30.3314182,-81.6050906
"3808 Crystal Lake Dr, Deerfield Beach, FL, 33064",26.2781604,-80.14020959999999
"3219 S Orange Ave, Orlando, FL, 32806",28.5075249,-81.37515239999999
"9000 Woodbine Trail, Riviera Beach, FL, 33418",26.7907257,-80.1086589
"5520 Collins Rd, Jacksonville, FL, 32244",30.1995365,-81.7257722
"2490 S Conway Rd, Orlando, FL, 32812",28.5161187,-81.3327217
"8100 US-98, Pensacola, FL, 32506",30.4031256,-87.3202098
"12121 SW 43rd St, Miramar, FL, 33025",25.9692927,-80.3070343
"1600 NE 135th St, North Miami, FL, 33181",25.8999974,-80.1661882
"19135 US Hwy 19 N, Clearwater, FL, 33764",27.9467038,-82.72932589999999
"7533 38th Ave N, St Petersburg, FL, 33710",27.8067131,-82.74307639999999
"24284 Peaceful Brook Loop, Port Charlotte, FL, 33980",26.984537,-82.0516102
"3210 Discovery Way, Jacksonville, FL, 32224",30.2892163,-81.45303229999999
"5101 Palm Hill Dr, West Palm Beach, FL, 33415",26.6542863,-80.122216
"955 Providence Reserve Loop, Lakeland, FL, 33805",28.0758342,-81.96829029999999
"3301 32nd Ave S, St. Petersburg, FL, 33712",27.7395922,-82.6781839
"11801 Pembroke Rd, Pembroke Pines, FL, 33025",25.9961106,-80.3045904
"6900 Aruba Ave, Temple Terrace, FL, 33637",28.0305347,-82.37746729999999
"5830 Memorial Hwy, Tampa, FL, 33615",27.9821885,-82.56945089999999
"1000 Island Point Dr, Jacksonville, FL, 32218",30.4074829,-81.6682012
"1228 SE Astorwood Pl, Stuart, FL, 34994",27.1662748,-80.2375335
"3760 University Blvd S, Jacksonville, FL, 32216",30.2869729,-81.60292179999999
"6710 Collins Rd, Jacksonville, FL, 32244",30.2029259,-81.7500302
"13720 SW 272nd St, Homestead, FL, 33032",25.5132407,-80.4138236
"4701 88th Ave N, Pinellas Park, FL, 33782",27.852136,-82.6983142
"18301 S Dixie Hwy, Palmetto Bay, FL, 33157",25.5999712,-80.35233579999999
"1401 Marina Mile Blvd, Fort Lauderdale, FL, 33315",26.0916341,-80.1592553
"1300 Santa Rosa Dr, Kissimmee, FL, 34741",28.3447217,-81.41725269999999
"9817 Arbor Oaks Ln, Boca Raton, FL, 33428",26.3593603,-80.200757
"434 Luna Bella Ln, New Smyrna Beach, FL, 32168",29.0369858,-81.0327226
"6168 Raleigh St, Orlando, FL, 32835",28.527386,-81.4646315
"6527 NW 70th Ave, Tamarac, FL, 33321",26.2060645,-80.2453748
"2970 Sandhill Ridge Ct, Kissimmee, FL, 34741",28.3358383,-81.427163
"1025 Assisi Ln, Jacksonville, FL, 32233",30.3540231,-81.4204836
"2800 University Blvd S, Jacksonville, FL, 32216",30.29865809999999,-81.60338329999999
"3170 Coral Way, Miami, FL, 33145",25.7499263,-80.24523479999999
"13444 Gran Bay Pkwy, Jacksonville, FL, 32258",30.1295039,-81.5200483
"13001 Lake Cypress Cir, Orlando, FL, 32828",28.558966,-81.2057502
"2401 Lakewood Ranch Blvd N, Sarasota, FL, 34240",27.3598404,-82.4450942
"14352 Pablo Blvd, Spring Hill, FL, 34609",28.4639023,-82.4877972
"302 Sabal Park Pl, Longwood, FL, 32779",28.7008915,-81.41587899999999
"1000 Regal Pointe Terrace, Lake Mary, FL, 32746",28.7525375,-81.3526602
"8025 Baymeadows Cir E, Jacksonville, FL, 32256",30.2247478,-81.5612685
"5101 SW 60th St. Road, Ocala, FL, 34474",29.1259582,-82.2060631
"1400 Via Lugano Cir, Boynton Beach, FL, 33436",26.5515449,-80.09203509999999
"2200 Bloods Grove Cir, Delray Beach, FL, 33445",26.4369243,-80.1156613
"8400 49th St N, Pinellas Park, FL, 33781",27.8475996,-82.7026546
"3105 La Costa Cir, Naples, FL, 34105",26.210036,-81.754774
"8940 Miguel Pl, Port Richey, FL, 34668",28.2874815,-82.6777462
"1949 Cove Lake Rd, North Lauderdale, FL, 33068",26.2039282,-80.19582369999999
"8800 Doral Blvd, Doral, FL, 33178",25.809789,-80.340458
"7118 Altis Way, Orlando, FL, 32836",28.409334,-81.4780788
"9727 Touchton Rd, Jacksonville, FL, 32246",30.2690995,-81.5550566
"1000 Indian Trace Cir, West Palm Beach, FL, 33407",26.7761483,-80.1086589
"12555 NW 27th Ave, Miami, FL, 33167",25.8886342,-80.24271759999999
"1989 Americana Blvd, Orlando, FL, 32839",28.4858233,-81.40282719999999
"2355 W Michigan Ave, Pensacola, FL, 32526",30.4596752,-87.2786478
"3505 W Atlantic Blvd, Pompano Beach, FL, 33069",26.2343302,-80.1725101
"2051 SE Hillmoor Dr, Port St. Lucie, FL, 34952",27.2845015,-80.2875746
"3101 Emerald Pointe Dr, Hollywood, FL, 33021",26.0391987,-80.18367049999999
"600 Sealofts Dr, Boynton Beach, FL, 33426",26.5336298,-80.0856407
"720 S Conway Rd, Orlando, FL, 32807",28.5343442,-81.3318622
"603 Fulton Rd, Tallahassee, FL, 32312",30.4809499,-84.29078799999999
"11338 SW 45th Pl, Miramar, FL, 33025",25.9656341,-80.2958318
"10535 Lem Turner Rd, Jacksonville, FL, 32218",30.425969,-81.69243879999999
"11325 NW 7th St, Miami, FL, 33172",25.7770996,-80.3773478
"1105 N Hoagland Blvd, Kissimmee, FL, 34741",28.3016506,-81.4442073
"3751 SW 20th Ave, Gainesville, FL, 32607",29.6335332,-82.3798094
"2121 Harrison Ave, Panama City, FL, 32405",30.1859925,-85.6590604
"475 SE 1st St, Pompano Beach, FL, 33060",26.2312928,-80.1191084
"1905 Promenade Way, Jacksonville, FL, 32207",30.3023587,-81.64459
"14030 Atlantic Blvd, Jacksonville, FL, 32225",30.3220673,-81.4405731
"333 Sunset Ave, Palm Beach, FL, 33480",26.719513,-80.04216219999999
"12801 SW 252nd St, Princeton, FL, 33032",25.5326916,-80.3986686
"2481 NE Coachman Rd, Clearwater, FL, 33765",27.9783312,-82.7351778
"10900 NW 17th St, Plantation, FL, 33322",26.145343,-80.2941324
"105 Serenity Loop, Lake Wales, FL, 33859",27.9598817,-81.61889029999999
"5175 Cinderlane Pkwy, Orlando, FL, 32808",28.6040877,-81.4292933
"6151 Lake Lodge Dr, Winter Garden, FL, 34787",28.4752639,-81.61868539999999
"455 NE 24th St, Miami, FL, 33137",25.8004538,-80.1870052
"500 Shadow Lakes Blvd, Ormond Beach, FL, 32174",29.284334,-81.0795835
"305 Summer Breeze Way, St. Augustine, FL, 32086",29.7809782,-81.32130350000001
